utt_id,wav_path,label,split,attack
LA_T_1749681,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1749681.flac,0,train,
LA_T_1591146,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1591146.flac,1,train,A06
LA_T_1793666,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1793666.flac,0,train,
LA_T_9882639,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9882639.flac,0,train,
LA_T_5387155,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5387155.flac,0,train,
LA_T_7696598,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7696598.flac,0,train,
LA_T_5484062,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5484062.flac,0,train,
LA_T_7799760,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7799760.flac,1,train,A06
LA_T_5266787,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5266787.flac,0,train,
LA_T_3419405,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3419405.flac,0,train,
LA_T_3657309,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3657309.flac,0,train,
LA_T_7943920,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7943920.flac,1,train,A03
LA_T_3248447,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3248447.flac,1,train,A03
LA_T_3732733,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3732733.flac,1,train,A02
LA_T_2280500,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2280500.flac,0,train,
LA_T_3323654,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3323654.flac,1,train,A06
LA_T_5649093,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5649093.flac,0,train,
LA_T_1230638,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1230638.flac,1,train,A02
LA_T_8639914,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8639914.flac,0,train,
LA_T_8328656,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8328656.flac,1,train,A02
LA_T_6326984,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6326984.flac,1,train,A05
LA_T_8358368,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8358368.flac,1,train,A03
LA_T_4123333,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4123333.flac,0,train,
LA_T_1617431,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1617431.flac,0,train,
LA_T_9926593,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9926593.flac,0,train,
LA_T_1479379,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1479379.flac,1,train,A03
LA_T_7845391,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7845391.flac,1,train,A04
LA_T_7714790,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7714790.flac,1,train,A03
LA_T_3492130,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3492130.flac,0,train,
LA_T_3570279,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3570279.flac,0,train,
LA_T_9735807,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9735807.flac,0,train,
LA_T_3202796,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3202796.flac,1,train,A02
LA_T_8543558,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8543558.flac,0,train,
LA_T_3023032,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3023032.flac,1,train,A06
LA_T_3436036,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3436036.flac,1,train,A04
LA_T_3322290,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3322290.flac,1,train,A05
LA_T_6409882,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6409882.flac,1,train,A06
LA_T_3758429,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3758429.flac,0,train,
LA_T_4660154,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4660154.flac,1,train,A04
LA_T_8566553,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8566553.flac,0,train,
LA_T_6258131,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6258131.flac,0,train,
LA_T_3860628,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3860628.flac,1,train,A06
LA_T_8575046,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8575046.flac,1,train,A06
LA_T_8179611,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8179611.flac,1,train,A02
LA_T_5492410,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5492410.flac,1,train,A02
LA_T_9388148,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9388148.flac,1,train,A02
LA_T_3565683,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3565683.flac,0,train,
LA_T_7350877,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7350877.flac,1,train,A01
LA_T_3715222,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3715222.flac,1,train,A02
LA_T_2975288,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2975288.flac,1,train,A05
LA_T_8161387,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8161387.flac,1,train,A04
LA_T_5712226,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5712226.flac,0,train,
LA_T_9447463,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9447463.flac,0,train,
LA_T_6621147,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6621147.flac,1,train,A02
LA_T_6144753,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6144753.flac,0,train,
LA_T_8107610,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8107610.flac,0,train,
LA_T_5728310,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5728310.flac,1,train,A06
LA_T_5336219,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5336219.flac,0,train,
LA_T_2986749,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2986749.flac,1,train,A04
LA_T_2670557,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2670557.flac,1,train,A05
LA_T_8429752,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8429752.flac,1,train,A02
LA_T_3643183,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3643183.flac,1,train,A06
LA_T_3704581,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3704581.flac,1,train,A04
LA_T_6370865,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6370865.flac,0,train,
LA_T_3695441,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3695441.flac,0,train,
LA_T_4063249,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4063249.flac,1,train,A04
LA_T_5111490,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5111490.flac,0,train,
LA_T_5994708,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5994708.flac,0,train,
LA_T_1646363,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1646363.flac,0,train,
LA_T_1719449,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1719449.flac,1,train,A04
LA_T_3778213,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3778213.flac,0,train,
LA_T_6650735,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6650735.flac,0,train,
LA_T_4829102,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4829102.flac,0,train,
LA_T_1859956,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1859956.flac,0,train,
LA_T_1304682,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1304682.flac,1,train,A02
LA_T_3751646,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3751646.flac,0,train,
LA_T_1130943,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1130943.flac,0,train,
LA_T_6567686,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6567686.flac,1,train,A05
LA_T_7009144,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7009144.flac,0,train,
LA_T_1758220,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1758220.flac,1,train,A03
LA_T_2895052,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2895052.flac,1,train,A02
LA_T_7898068,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7898068.flac,0,train,
LA_T_1236840,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1236840.flac,0,train,
LA_T_6206040,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6206040.flac,0,train,
LA_T_6278738,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6278738.flac,1,train,A02
LA_T_8779336,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8779336.flac,0,train,
LA_T_6131962,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6131962.flac,1,train,A05
LA_T_2043279,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2043279.flac,0,train,
LA_T_6704810,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6704810.flac,0,train,
LA_T_8248470,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8248470.flac,1,train,A06
LA_T_8854115,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8854115.flac,0,train,
LA_T_2658670,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2658670.flac,1,train,A03
LA_T_7075102,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7075102.flac,0,train,
LA_T_3617820,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3617820.flac,1,train,A02
LA_T_9810196,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9810196.flac,1,train,A02
LA_T_4451463,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4451463.flac,0,train,
LA_T_6350377,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6350377.flac,0,train,
LA_T_1350101,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1350101.flac,1,train,A02
LA_T_5979173,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5979173.flac,1,train,A05
LA_T_4359676,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4359676.flac,1,train,A02
LA_T_2212820,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2212820.flac,1,train,A02
LA_T_3094730,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3094730.flac,0,train,
LA_T_7807441,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7807441.flac,0,train,
LA_T_2579152,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2579152.flac,0,train,
LA_T_3680444,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3680444.flac,0,train,
LA_T_2175978,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2175978.flac,0,train,
LA_T_5963897,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5963897.flac,1,train,A04
LA_T_3491111,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3491111.flac,0,train,
LA_T_8280757,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8280757.flac,1,train,A03
LA_T_2178643,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2178643.flac,1,train,A01
LA_T_4261334,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4261334.flac,1,train,A06
LA_T_3530040,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3530040.flac,1,train,A06
LA_T_1402013,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1402013.flac,1,train,A05
LA_T_2165117,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2165117.flac,1,train,A01
LA_T_1218322,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1218322.flac,1,train,A02
LA_T_3593688,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3593688.flac,0,train,
LA_T_6435787,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6435787.flac,0,train,
LA_T_3533946,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3533946.flac,0,train,
LA_T_7889612,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7889612.flac,1,train,A02
LA_T_5409299,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5409299.flac,1,train,A02
LA_T_6073174,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6073174.flac,1,train,A06
LA_T_9529324,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9529324.flac,1,train,A01
LA_T_6787640,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6787640.flac,1,train,A03
LA_T_4355205,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4355205.flac,1,train,A04
LA_T_6969242,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6969242.flac,1,train,A02
LA_T_9190762,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9190762.flac,1,train,A06
LA_T_3422948,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3422948.flac,0,train,
LA_T_2772197,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2772197.flac,1,train,A06
LA_T_3884115,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3884115.flac,0,train,
LA_T_3747341,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3747341.flac,1,train,A02
LA_T_7083312,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7083312.flac,1,train,A03
LA_T_5024980,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5024980.flac,0,train,
LA_T_4710920,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4710920.flac,0,train,
LA_T_6578048,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6578048.flac,1,train,A05
LA_T_7990793,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7990793.flac,1,train,A01
LA_T_7229420,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7229420.flac,1,train,A05
LA_T_5207966,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5207966.flac,0,train,
LA_T_4559826,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4559826.flac,0,train,
LA_T_8552970,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8552970.flac,1,train,A05
LA_T_2476165,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2476165.flac,0,train,
LA_T_7373515,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7373515.flac,1,train,A04
LA_T_6221058,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6221058.flac,0,train,
LA_T_4222487,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4222487.flac,1,train,A01
LA_T_9322055,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9322055.flac,0,train,
LA_T_1662243,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1662243.flac,0,train,
LA_T_6297430,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6297430.flac,1,train,A02
LA_T_1391470,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1391470.flac,1,train,A01
LA_T_3684823,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3684823.flac,1,train,A02
LA_T_4105819,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4105819.flac,1,train,A02
LA_T_8642542,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8642542.flac,1,train,A06
LA_T_5938262,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5938262.flac,1,train,A02
LA_T_7331402,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7331402.flac,1,train,A02
LA_T_6099899,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6099899.flac,1,train,A04
LA_T_6856715,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6856715.flac,0,train,
LA_T_7533042,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7533042.flac,0,train,
LA_T_2186086,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2186086.flac,1,train,A05
LA_T_4345283,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4345283.flac,0,train,
LA_T_2692347,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2692347.flac,1,train,A03
LA_T_2610237,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2610237.flac,0,train,
LA_T_7217038,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7217038.flac,0,train,
LA_T_4239434,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4239434.flac,0,train,
LA_T_9411327,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9411327.flac,0,train,
LA_T_6045054,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6045054.flac,1,train,A05
LA_T_7102200,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7102200.flac,0,train,
LA_T_6292792,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6292792.flac,0,train,
LA_T_3925776,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3925776.flac,0,train,
LA_T_7182662,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7182662.flac,0,train,
LA_T_1920421,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1920421.flac,1,train,A02
LA_T_5326968,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5326968.flac,0,train,
LA_T_2305882,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2305882.flac,0,train,
LA_T_7466062,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7466062.flac,1,train,A04
LA_T_4245168,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4245168.flac,1,train,A04
LA_T_5656982,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5656982.flac,0,train,
LA_T_9553023,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9553023.flac,1,train,A01
LA_T_2050190,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2050190.flac,1,train,A06
LA_T_4956729,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4956729.flac,0,train,
LA_T_5858602,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5858602.flac,1,train,A04
LA_T_5654936,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5654936.flac,1,train,A01
LA_T_3325988,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3325988.flac,0,train,
LA_T_5193056,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5193056.flac,0,train,
LA_T_4237787,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4237787.flac,0,train,
LA_T_6082276,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6082276.flac,0,train,
LA_T_3298131,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3298131.flac,1,train,A01
LA_T_5630619,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5630619.flac,0,train,
LA_T_6092552,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6092552.flac,1,train,A03
LA_T_9741234,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9741234.flac,0,train,
LA_T_2202252,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2202252.flac,0,train,
LA_T_6203477,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6203477.flac,0,train,
LA_T_7259950,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7259950.flac,1,train,A04
LA_T_5687107,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5687107.flac,1,train,A04
LA_T_7487391,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7487391.flac,1,train,A04
LA_T_4300434,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4300434.flac,0,train,
LA_T_6692628,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6692628.flac,0,train,
LA_T_3913492,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3913492.flac,1,train,A06
LA_T_3887046,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3887046.flac,0,train,
LA_T_4369654,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4369654.flac,0,train,
LA_T_9058481,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9058481.flac,1,train,A06
LA_T_3310939,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3310939.flac,0,train,
LA_T_1923872,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1923872.flac,0,train,
LA_T_9324055,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9324055.flac,0,train,
LA_T_9603308,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9603308.flac,0,train,
LA_T_8380191,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8380191.flac,1,train,A05
LA_T_5266176,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5266176.flac,1,train,A03
LA_T_9639913,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9639913.flac,1,train,A05
LA_T_4976490,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4976490.flac,1,train,A02
LA_T_3042782,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3042782.flac,1,train,A02
LA_T_2419538,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2419538.flac,0,train,
LA_T_6148287,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6148287.flac,1,train,A02
LA_T_7050449,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7050449.flac,1,train,A04
LA_T_4643166,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4643166.flac,1,train,A03
LA_T_8567018,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8567018.flac,1,train,A01
LA_T_9251617,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9251617.flac,0,train,
LA_T_4147728,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4147728.flac,1,train,A02
LA_T_3058443,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3058443.flac,0,train,
LA_T_8097695,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8097695.flac,0,train,
LA_T_7746680,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7746680.flac,1,train,A03
LA_T_6995795,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_6995795.flac,1,train,A02
LA_T_9670904,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_9670904.flac,0,train,
LA_T_7597419,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7597419.flac,1,train,A01
LA_T_7279842,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7279842.flac,0,train,
LA_T_2117022,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2117022.flac,0,train,
LA_T_5466937,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5466937.flac,1,train,A01
LA_T_8902613,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8902613.flac,1,train,A05
LA_T_2405998,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_2405998.flac,1,train,A02
LA_T_1521937,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1521937.flac,1,train,A04
LA_T_8417406,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8417406.flac,0,train,
LA_T_4564345,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_4564345.flac,0,train,
LA_T_1454585,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_1454585.flac,1,train,A04
LA_T_5239258,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_5239258.flac,0,train,
LA_T_3853297,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_3853297.flac,1,train,A04
LA_T_8421122,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_8421122.flac,0,train,
LA_T_7255952,/Users/seecsy/main/data/LA/ASVspoof2019_LA_train/flac/LA_T_7255952.flac,1,train,A01
